CustomerID,Name,Gender,Age,SignupDate,City,Country,Email,AnnualIncome,PurchaseAmount,LoyaltyTier,HasIQROutlier,Purchase_Is_Negative
CUST-00272,Linda Lopez,Female,20,,Chicago,Canada,linda.lopez272@example.com,37905.8,157.92,Silver,False,False
CUST-02334,Linda Rodriguez,Male,54,2023-12-22,Houston,Australia,linda.rodriguez2334@example.com,67628.11,186.25,Bronze,False,False
CUST-01700,Robert Anderson,Female,35,2023-08-09,Austin,Canada,robert.anderson1700@example.com,59129.61,189.52,Gold,False,False
CUST-01893,Patricia Martin,Female,29,2022-10-17,Houston,Australia,,30112.63,115.94,Gold,False,False
CUST-00452,Linda Jackson,Male,44,2022-05-29,Phoenix,Canada,linda.jackson452@example.com,25265.99,250.77,Gold,False,False
CUST-02981,Thomas Brown,Female,37,2023-10-10,New York,Canada,thomas.brown2981@example.com,54711.92,11.36,Silver,False,False
CUST-00589,David Anderson,Female,48,2023-10-10,New York,United Kingdom,david.anderson589@example.com,999999999.0,141.0,Silver,True,False
CUST-01319,Nancy Rodriguez,Female,47,,New York,United Kingdom,nancy.rodriguez1319@example.com,82253.65,298.84,Gold,False,False
CUST-01531,Thomas Brown,Female,49,2022-07-27,Houston,Canada,thomas.brown1531@example.com,38789.28,388.02,Bronze,True,False
CUST-02372,Jennifer Brown,Male,35,2021-02-17,San Antonio,Australia,jennifer.brown2372@example.com,99120.78,52.25,Silver,False,False
CUST-00940,James Hernandez,Female,46,2023-09-03,Philadelphia,Australia,james.hernandez940@example.com,67629.19,6.48,Silver,False,False
CUST-02787,Robert Rodriguez,Female,63,2024-12-30,Philadelphia,USA,robert.rodriguez2787@example.com,45433.89,261.41,Bronze,False,False
CUST-01656,Patricia Miller,Female,48,2024-05-02,Phoenix,Australia,patricia.miller1656@example.com,73064.31,278.72,Silver,False,False
CUST-02791,Robert Brown,Female,72,2022-04-06,San Antonio,Canada,robert.brown2791@example.com,75183.88,2.36,Gold,False,False
CUST-01134,Patricia Garcia,Male,58,2022-05-29,Chicago,Canada,patricia.garcia1134@example.com,17990.9,197.62,Bronze,False,False
CUST-01440,Daniel Gonzalez,Male,65,2022-07-16,Dallas,United Kingdom,daniel.gonzalez1440@example.com,69775.21,134.11,Bronze,False,False
CUST-00143,Jennifer Gonzalez,Female,22,,Chicago,United Kingdom,jennifer.gonzalez143@example.com,99309.81,6.81,Bronze,False,False
CUST-02834,Joseph Hernandez,Female,54,2024-09-15,Chicago,Canada,joseph.hernandez2834@example.com,97867.92,84.86,Gold,False,False
CUST-02070,Betty Jones,Male,18,2021-07-08,Chicago,United Kingdom,betty.jones2070@example.com,56414.97,126.11,Gold,False,False
CUST-02966,Patricia Garcia,Male,38,2024-11-27,Phoenix,United Kingdom,patricia.garcia2966@example.com,50229.33,254.92,Bronze,False,False
CUST-01599,Matthew Smith,Female,62,2024-11-03,Philadelphia,Canada,matthew.smith1599@example.com,61719.53,174.84,Bronze,False,False
CUST-00186,Richard Brown,Female,33,2021-11-20,Chicago,United Kingdom,richard.brown186@example.com,56933.69,147.97,Gold,False,False
CUST-01183,Betty Johnson,Male,55,2024-10-13,Houston,Australia,betty.johnson1183@example.com,31570.7,139.66,Silver,False,False
CUST-00789,Patricia Gonzalez,Male,39,2021-04-28,San Antonio,United Kingdom,patricia.gonzalez789@example.com,61885.19,256.92,Bronze,False,False
CUST-01734,James Jackson,Male,58,2024-08-07,Phoenix,USA,james.jackson1734@example.com,72935.6,154.64,Silver,False,False
CUST-01338,Joseph Williams,,40,2024-02-15,Los Angeles,USA,joseph.williams1338@example.com,70998.08,94.78,Silver,False,False
CUST-02921,John Miller,Male,64,2022-12-15,New York,USA,john.miller2921@example.com,72783.32,133.9,Bronze,False,False
CUST-01738,Karen Brown,Male,50,2022-02-20,Philadelphia,Australia,karen.brown1738@example.com,90776.39,141.12,Bronze,False,False
CUST-01778,Mary Anderson,Female,56,2021-08-02,New York,USA,mary.anderson1778@example.com,24666.57,131.42,Gold,False,False
CUST-00892,Thomas Moore,Female,44,2023-02-05,San Diego,United Kingdom,thomas.moore892@example.com,61836.29,130.18,Silver,False,False
CUST-01918,Jessica Martin,Female,53,2022-09-29,Austin,Canada,jessica.martin1918@example.com,83628.29,330.41,Bronze,False,False
CUST-01907,Lisa Johnson,Male,39,2024-03-08,Austin,Australia,lisa.johnson1907@example.com,45685.7,151.71,Gold,False,False
CUST-01133,Linda Johnson,Other,56,2024-10-07,Los Angeles,Canada,linda.johnson1133@example.com,51921.01,246.27,Bronze,False,False
CUST-00864,Betty Jackson,Female,33,2024-07-02,San Diego,USA,betty.jackson864@example.com,16729.06,118.32,Gold,False,False
CUST-02492,Susan Smith,Female,39,2022-10-02,New York,Canada,susan.smith2492@example.com,57224.83,335.25,Gold,False,False
CUST-02001,Lisa Gonzalez,Female,40,2024-02-29,New York,United Kingdom,,78360.96,117.5,Gold,False,False
CUST-02429,Linda Johnson,Other,31,2024-09-26,Dallas,USA,linda.johnson2429@example.com,63849.44,66.98,Gold,False,False
CUST-00193,David Martinez,Female,29,2023-03-24,Houston,USA,,37072.34,105.72,Bronze,False,False
CUST-01691,Richard Jones,Male,50,2024-12-27,San Diego,Australia,richard.jones1691@example.com,27326.45,111.08,Gold,False,False
CUST-00205,David Rodriguez,Female,36,2023-08-15,Philadelphia,Australia,david.rodriguez205@example.com,89844.98,58.78,Silver,False,False
CUST-02136,Matthew Johnson,Male,62,,Chicago,Canada,matthew.johnson2136@example.com,34610.38,233.59,Silver,False,False
CUST-00869,Robert Hernandez,Other,49,2024-07-05,Los Angeles,United Kingdom,robert.hernandez869@example.com,80738.73,192.21,Bronze,False,False
CUST-02025,Karen Thomas,Female,53,2023-03-22,Dallas,USA,karen.thomas2025@example.com,61885.19,250.68,Gold,False,False
CUST-00587,Michael Smith,Male,57,2024-10-28,San Diego,Canada,michael.smith587@example.com,91302.2,149.25,Gold,False,False
CUST-02121,David Davis,Female,18,2024-11-07,Chicago,Australia,david.davis2121@example.com,61885.19,197.51,Bronze,False,False
CUST-01001,Elizabeth Johnson,Male,49,2022-08-28,Austin,Australia,elizabeth.johnson1001@example.com,53839.71,5.48,Silver,False,False
CUST-00850,Thomas Martin,Male,28,2024-05-30,Los Angeles,USA,thomas.martin850@example.com,72514.35,72.23,Silver,False,False
CUST-02166,Richard Davis,Other,58,2021-08-12,San Antonio,Australia,richard.davis2166@example.com,23696.82,233.53,Silver,False,False
CUST-02047,Karen Wilson,Male,16,2022-12-08,San Antonio,Australia,karen.wilson2047@example.com,41781.78,147.51,Gold,False,False
CUST-02416,Mary Taylor,Female,53,2022-07-20,Phoenix,Canada,mary.taylor2416@example.com,79774.05,214.87,Bronze,False,False
CUST-00977,James Williams,Male,16,2024-11-25,Los Angeles,Canada,james.williams977@example.com,94014.9,288.4,Gold,False,False
CUST-01839,Sarah Davis,Female,34,2021-01-22,San Antonio,USA,sarah.davis1839@example.com,55038.84,211.3,Bronze,False,False
CUST-01184,Michael Smith,Male,62,2023-09-07,Philadelphia,United Kingdom,michael.smith1184@example.com,106218.4,298.48,Bronze,False,False
CUST-02450,Joseph Wilson,Female,57,2024-01-02,Houston,Canada,joseph.wilson2450@example.com,72398.48,33.6,Bronze,False,False
CUST-02564,Susan Taylor,Male,35,2023-04-26,Dallas,USA,susan.taylor2564@example.com,59647.29,92.61,Gold,False,False
CUST-02615,William Martin,Male,36,2023-01-13,San Diego,United Kingdom,,42560.19,24.8,Gold,False,False
CUST-01988,Charles Jones,Male,16,,Houston,USA,charles.jones1988@example.com,98079.08,75.31,Silver,False,False
CUST-00682,Susan Johnson,Female,28,2021-04-26,Philadelphia,United Kingdom,susan.johnson682@example.com,68230.03,75.31,Gold,False,False
CUST-00393,Sarah Hernandez,Female,48,2024-03-23,San Diego,United Kingdom,sarah.hernandez393@example.com,54468.64,366.2,Silver,False,False
CUST-01726,David Davis,Female,49,2022-06-28,Philadelphia,Canada,david.davis1726@example.com,24643.74,223.24,Gold,False,False
CUST-02656,Sarah Brown,Female,40,2024-12-19,Austin,USA,,110052.42,69.5,Gold,False,False
CUST-00688,Susan Martinez,Female,25,2024-01-31,Chicago,United Kingdom,susan.martinez688@example.com,59645.07,144.19,Gold,False,False
CUST-02012,Nancy Brown,Male,31,2024-05-07,New York,Canada,nancy.brown2012@example.com,60133.48,67.65,Silver,False,False
CUST-02052,William Martin,Other,40,2024-01-08,San Diego,Canada,william.martin2052@example.com,68591.67,131.3,Silver,False,False
CUST-01427,William Garcia,Female,70,2021-09-20,Chicago,USA,william.garcia1427@example.com,46893.22,136.37,Bronze,False,False
CUST-00118,Nancy Johnson,Male,20,2021-02-06,Dallas,United Kingdom,nancy.johnson118@example.com,64111.33,208.6,Silver,False,False
CUST-01767,Linda Gonzalez,Female,36,2023-07-22,Philadelphia,Canada,linda.gonzalez1767@example.com,43030.38,125.74,Gold,False,False
CUST-00491,Matthew Gonzalez,Male,24,2023-09-18,Philadelphia,Australia,matthew.gonzalez491@example.com,81615.74,103.92,Silver,False,False
CUST-02611,Elizabeth Martin,Female,27,2024-04-22,Philadelphia,Canada,,73190.44,236.5,Bronze,False,False
CUST-01763,Elizabeth Taylor,Male,25,2024-04-13,Phoenix,United Kingdom,,52220.85,185.24,Silver,False,False
CUST-00580,Sarah Martin,,41,2022-12-03,Dallas,United Kingdom,sarah.martin580@example.com,57020.99,116.77,Bronze,False,False
CUST-00103,Sarah Wilson,Female,64,2023-01-22,San Antonio,United Kingdom,sarah.wilson103@example.com,90901.36,215.64,Gold,False,False
CUST-00640,Lisa Hernandez,Male,40,,Los Angeles,Australia,lisa.hernandez640@example.com,49565.26,270.36,Silver,False,False
CUST-01125,Richard Williams,Female,16,2022-12-23,Phoenix,United Kingdom,richard.williams1125@example.com,36177.37,87.5,Bronze,False,False
CUST-00487,Nancy Williams,Male,41,2021-09-11,Dallas,Australia,nancy.williams487@example.com,29461.3,164.83,Bronze,False,False
CUST-00069,Robert Garcia,Male,60,2023-04-12,San Diego,Australia,robert.garcia69@example.com,61851.15,58.51,Gold,False,False
CUST-00063,Thomas Taylor,Female,31,2022-08-27,San Diego,USA,,82863.46,146.96,Gold,False,False
CUST-00419,Michael Rodriguez,Male,68,2021-10-03,Houston,United Kingdom,michael.rodriguez419@example.com,999999999.0,0.15,Bronze,True,False
CUST-02901,Richard Smith,Male,74,2022-01-06,San Diego,Canada,richard.smith2901@example.com,104207.96,102.96,Gold,False,False
CUST-02558,David Hernandez,Male,64,2021-03-14,Dallas,USA,david.hernandez2558@example.com,76158.29,201.94,Silver,False,False
CUST-02691,Mary Hernandez,Female,32,2021-05-31,Chicago,Canada,mary.hernandez2691@example.com,57031.0,96.23,Gold,False,False
CUST-01588,Daniel Jackson,Male,59,2022-08-13,San Antonio,Canada,daniel.jackson1588@example.com,50376.15,201.43,Bronze,False,False
CUST-00289,Michael Lopez,Male,37,2024-12-21,Dallas,USA,,62100.78,301.99,Silver,False,False
CUST-00369,Susan Martin,Female,30,2023-03-02,Phoenix,Canada,susan.martin369@example.com,90594.28,117.47,Silver,False,False
CUST-00295,Karen Brown,Female,41,2023-11-27,Phoenix,United Kingdom,karen.brown295@example.com,82092.91,27.58,Silver,False,False
CUST-00585,John Anderson,Female,16,2021-10-04,San Antonio,USA,john.anderson585@example.com,52919.5,262.51,Silver,False,False
CUST-01672,Nancy Moore,Male,42,2021-04-16,Philadelphia,Australia,nancy.moore1672@example.com,51734.38,279.69,Gold,False,False
CUST-00254,Jennifer Lopez,Male,22,2022-09-19,Dallas,USA,jennifer.lopez254@example.com,61885.19,88.01,Bronze,False,False
CUST-02677,Elizabeth Rodriguez,Male,49,2021-01-09,San Antonio,United Kingdom,elizabeth.rodriguez2677@example.com,80481.51,73.46,Bronze,False,False
CUST-00140,Nancy Johnson,Female,18,2024-08-25,New York,Australia,nancy.johnson140@example.com,54726.61,130.47,Bronze,False,False
CUST-00486,Jessica Hernandez,Female,47,2022-12-15,New York,Australia,jessica.hernandez486@example.com,66102.46,147.33,Bronze,False,False
CUST-01173,David Anderson,Female,16,2023-03-09,Philadelphia,Australia,david.anderson1173@example.com,36813.88,336.86,Bronze,False,False
CUST-02567,Elizabeth Davis,Female,45,2024-09-20,Austin,United Kingdom,elizabeth.davis2567@example.com,47834.44,22.09,Gold,False,False
CUST-02149,Lisa Jones,Female,36,2022-03-08,San Antonio,Australia,lisa.jones2149@example.com,97569.5,211.09,Silver,False,False
CUST-00380,Patricia Gonzalez,Female,52,2024-02-17,Los Angeles,Canada,patricia.gonzalez@@example..com,44403.16,34.34,Gold,False,False
CUST-01693,Thomas Taylor,Male,45,2023-07-20,New York,Australia,thomas.taylor1693@example.com,120276.99,1.43,Silver,True,False
CUST-00731,Robert Wilson,Female,46,2021-03-06,Los Angeles,USA,robert.wilson731@example.com,28718.21,112.1,Bronze,False,False
CUST-00576,Robert Martin,Female,59,2021-09-03,Los Angeles,United Kingdom,robert.martin576@example.com,65358.92,53.91,Silver,False,False
CUST-00508,Thomas Lopez,Female,29,2021-08-28,Houston,United Kingdom,thomas.lopez508@example.com,38171.3,144.19,Bronze,False,False
CUST-02379,Michael Brown,Male,48,2021-03-26,Dallas,USA,michael.brown2379@example.com,68320.89,85.78,Gold,False,False
CUST-02931,Jessica Martin,Female,27,2023-08-31,Houston,Australia,jessica.martin2931@example.com,59890.18,162.25,Bronze,False,False
CUST-00939,Betty Anderson,Male,40,2022-09-02,Los Angeles,United Kingdom,betty.anderson939@example.com,57391.42,171.03,Gold,False,False
CUST-00339,Jessica Lopez,Female,25,2022-08-01,Phoenix,Australia,jessica.lopez339@example.com,54673.95,165.21,Gold,False,False
CUST-00956,David Wilson,Female,39,2024-08-03,Dallas,USA,david.wilson956@example.com,61885.19,270.35,Silver,False,False
CUST-01029,Karen Taylor,Female,49,2023-12-12,San Antonio,USA,karen.taylor1029@example.com,67306.32,167.03,Gold,False,False
CUST-00822,Elizabeth Gonzalez,Male,21,2022-10-12,Houston,United Kingdom,elizabeth.gonzalez822@example.com,54492.78,181.27,Gold,False,False
CUST-00377,Sarah Wilson,Male,57,2022-06-16,Chicago,USA,sarah.wilson377@example.com,35563.91,109.37,Gold,False,False
CUST-01304,Karen Hernandez,Female,40,,Los Angeles,USA,karen.hernandez1304@example.com,69081.43,295.98,Gold,False,False
CUST-02056,William Williams,Male,46,2021-02-13,Dallas,USA,william.williams2056@example.com,47587.65,59.44,Gold,False,False
CUST-01402,Patricia Jackson,Female,40,2024-03-11,San Diego,Canada,patricia.jackson1402@example.com,34301.83,162.46,Bronze,False,False
CUST-01472,Susan Rodriguez,Female,20,2021-09-20,San Diego,Canada,susan.rodriguez1472@example.com,69168.62,206.43,Bronze,False,False
CUST-01443,Matthew Jackson,Male,52,2024-12-06,Austin,Canada,matthew.jackson1443@example.com,79725.23,28.31,Bronze,False,False
CUST-01838,Patricia Martinez,Male,47,2024-05-18,Austin,United Kingdom,patricia.martinez1838@example.com,61885.19,144.19,Gold,False,False
CUST-02568,Susan Rodriguez,Male,61,2023-03-17,Austin,USA,susan.rodriguez2568@example.com,81339.9,185.0,Gold,False,False
CUST-00826,Charles Anderson,Female,20,2024-03-16,Philadelphia,United Kingdom,charles.anderson826@example.com,49352.16,144.19,Silver,False,False
CUST-00897,Nancy Miller,Male,24,,Austin,USA,nancy.miller897@example.com,51645.04,70.29,Bronze,False,False
CUST-01777,Linda Rodriguez,Female,62,2022-04-29,Philadelphia,Canada,linda.rodriguez1777@example.com,77115.77,209.19,Gold,False,False
CUST-01899,Joseph Davis,Male,62,2024-01-03,Philadelphia,Canada,joseph.davis1899@example.com,44782.14,10.07,Gold,False,False
CUST-01433,Thomas Martinez,Male,30,2024-12-04,Houston,USA,thomas.martinez1433@example.com,94604.21,66.7,Silver,False,False
CUST-02123,Robert Garcia,Female,61,2024-01-07,Austin,Australia,robert.garcia2123@example.com,46453.8,19.8,Bronze,False,False
CUST-01127,Karen Lopez,Female,27,2021-03-24,San Diego,United Kingdom,karen.lopez1127@example.com,38226.9,143.25,Silver,False,False
CUST-02316,Linda Jackson,Female,16,2023-03-01,Los Angeles,United Kingdom,linda.jackson2316@example.com,55397.92,246.85,Silver,False,False
CUST-02383,Charles Moore,Male,31,2021-10-20,Chicago,USA,charles.moore2383@example.com,94012.71,106.0,Silver,False,False
CUST-02721,William Gonzalez,Male,55,2024-04-10,Philadelphia,USA,william.gonzalez2721@example.com,57842.46,144.19,Silver,False,False
CUST-00568,Betty Anderson,Female,62,2022-10-24,Phoenix,United Kingdom,betty.anderson568@example.com,72030.26,165.72,Silver,False,False
CUST-00302,David Martin,Male,31,,Phoenix,United Kingdom,david.martin302@example.com,28841.39,159.51,Silver,False,False
CUST-02995,Susan Miller,Female,16,2024-04-19,Chicago,United Kingdom,susan.miller2995@example.com,44353.04,228.2,Bronze,False,False
CUST-01313,Betty Williams,Male,22,2021-02-15,Los Angeles,USA,betty.williams1313@example.com,72122.47,138.54,Silver,False,False
CUST-00710,Jennifer Martinez,Female,23,2023-01-27,New York,United Kingdom,jennifer.martinez710@example.com,59861.42,247.45,Bronze,False,False
CUST-02312,Jessica Smith,Male,54,2022-02-04,Chicago,Australia,jessica.smith2312@example.com,60405.51,179.54,Bronze,False,False
CUST-00599,Susan Williams,Male,53,2023-04-03,Austin,Canada,susan.williams599@example.com,5000000.0,95.38,Gold,True,False
CUST-00808,Jessica Davis,Female,31,,Dallas,Australia,jessica.davis808@example.com,58231.59,209.45,Silver,False,False
CUST-01996,David Taylor,Male,55,2023-12-08,Phoenix,Australia,david.taylor1996@example.com,37568.14,234.68,Gold,False,False
CUST-02495,Mary Martinez,Female,35,2021-04-13,Dallas,Australia,mary.martinez2495@example.com,70004.23,177.1,Silver,False,False
CUST-02249,Elizabeth Lopez,Male,69,2024-06-02,Los Angeles,United Kingdom,elizabeth.lopez2249@example.com,999999999.0,139.77,Silver,True,False
CUST-00165,Betty Martinez,Other,51,2024-02-28,Dallas,USA,betty.martinez165@example.com,50601.23,186.75,Silver,False,False
CUST-00812,Linda Thomas,Male,40,2021-05-17,Chicago,Australia,linda.thomas812@example.com,59172.17,82.8,Gold,False,False
CUST-00408,Matthew Brown,Male,55,2021-11-02,San Diego,Canada,matthew.brown408@example.com,40969.8,269.9,Gold,False,False
CUST-00346,Joseph Gonzalez,Female,44,2022-08-09,Dallas,Canada,joseph.gonzalez346@example.com,98530.46,17.7,Silver,False,False
CUST-01464,Linda Martinez,Male,55,2021-05-15,Phoenix,United Kingdom,linda.martinez1464@example.com,64390.66,210.67,Gold,False,False
CUST-02578,Michael Anderson,Female,47,2021-06-01,Philadelphia,Canada,michael.anderson2578@example.com,72263.58,175.15,Bronze,False,False
CUST-01652,Elizabeth Jones,Male,52,2023-01-22,Dallas,United Kingdom,elizabeth.jones1652@example.com,58973.92,212.8,Bronze,False,False
CUST-01508,Jennifer Davis,Other,49,2024-12-25,Los Angeles,USA,jennifer.davis1508@example.com,112681.05,109.15,Gold,False,False
CUST-02339,Matthew Thomas,,29,2021-05-02,New York,Canada,matthew.thomas2339@example.com,88462.97,235.7,Bronze,False,False
CUST-00555,Sarah Martinez,Male,33,2023-12-23,New York,Canada,sarah.martinez555@example.com,46548.31,177.87,Bronze,False,False
CUST-02781,John Taylor,Female,40,2023-02-23,Phoenix,Australia,john.taylor2781@example.com,72099.16,192.78,Bronze,False,False
CUST-01175,Robert Moore,Female,33,2022-12-31,Austin,USA,robert.moore1175@example.com,56253.77,50.85,Gold,False,False
CUST-01671,Jessica Smith,Female,24,2023-10-05,Philadelphia,United Kingdom,jessica.smith1671@example.com,48539.81,274.61,Silver,False,False
