CustomerID,Name,Gender,Age,SignupDate,City,Country,Email,AnnualIncome,PurchaseAmount,LoyaltyTier
 CUST-02711 ,Susan Anderson,f ,34.0,18/01/2022,san diego,Australia,susan.anderson2711@example.com,"$73,633.23",331.21,SILVER
CUST-01211,Betty Williams,FEMALE,19.0,03/24/2023,Phoenix,Canada,betty.williams1211@example.com,"$47,839.00",110.38,GOLD
 CUST-00059 ,Robert Martinez,m ,28.0,05-Aug-2021,Phoenix,USA,robert.martinez59@example.com,"$80,556.36",186.52,GOLD
 CUST-02614 ,David Davis, Male,51.0,2023-06-11,SAN DIEGO,United Kingdom,david.davis2614@example.com,"$41,872.54",108.21,
 CUST-00560 ,Jessica Lopez,m ,39.0,"September 25, 2023",AUSTIN,United Kingdom,jessica.lopez560@example.com,"$16,636.11",161.58,Gold
 CUST-00717 ,Jessica Johnson,f ,32.0,2022-07-17,new york,Australia,jessica.johnson717@example.com,"$28,256.38",32.69,
CUST-02812,Joseph Johnson,FEMALE,29.0,04-Sep-2023,San Antonio,Australia,joseph.johnson2812@example.com,"$69,701.46",45.05,Gold
 CUST-02974 ,John Hernandez,MALE,49.0,10-Nov-2021,Austin,Australia,john.hernandez2974@example.com,"$31,733.21",213.0,gold
1553,Joseph Jones,F,29.0,07/21/2021,Phoenix,USA,joseph.jones1553@example.com,"$108,713.45",120.42,Bronze
687,Thomas Martin,M,54.0,"November 02, 2022",philadelphia,USA,thomas.martin687@example.com,"$48,022.14",147.5,GOLD
CUST-00272,Linda Lopez,F,20.0,,Chicago,Canada,linda.lopez272@example.com,"$37,905.80",157.92,Silver
CUST-02334,Linda Rodriguez,m ,54.0,12/22/2023,HOUSTON,Australia,linda.rodriguez2334@example.com,"$67,628.11",186.25,Bronze
CUST-01700,Robert Anderson, Female,35.0,09-Aug-2023,Austin,Canada,robert.anderson1700@example.com,"$59,129.61",189.52,
CUST-01893,Patricia Martin,FEMALE,29.0,17-Oct-2022,houston,Australia,,"$30,112.63",115.94,GOLD
452,Linda Jackson,MALE,44.0,2022-05-29,Phoenix,Canada,linda.jackson452@example.com,"$25,265.99",250.77,
CUST-02981,Thomas Brown,F,37.0,10/10/2023,new york,Canada,thomas.brown2981@example.com,"$54,711.92",11.36,silver
CUST-00589,David Anderson,female,48.0,"October 10, 2023",New York,United Kingdom,david.anderson589@example.com,"$999,999,999.00",141.0,Silver
1319,Nancy Rodriguez,FEMALE,47.0,,new york,United Kingdom,nancy.rodriguez1319@example.com,"$82,253.65",298.84,GOLD
 CUST-01531 ,Thomas Brown, Female,49.0,27-Jul-2022,HOUSTON,Canada,thomas.brown1531@example.com,"$38,789.28",388.02,bronze
 CUST-02372 ,Jennifer Brown,m ,35.0,17-Feb-2021,San Antonio,Australia,jennifer.brown2372@example.com,"$99,120.78",52.25,SILVER
CUST-00940,James Hernandez,Female,46.0,09/03/2023,PHILADELPHIA,Australia,james.hernandez940@example.com,"$67,629.19",6.48,Silver
 CUST-02787 ,Robert Rodriguez,Female,63.0,2024-12-30,Philadelphia,USA,robert.rodriguez2787@example.com,"$45,433.89",261.41,Bronze
CUST-01656,Patricia Miller, Female,48.0,2024-05-02,Phoenix,Australia,patricia.miller1656@example.com,"$73,064.31",278.72,Silver
CUST-02791,Robert Brown,FEMALE,72.0,06-Apr-2022,san antonio,Canada,robert.brown2791@example.com,"$75,183.88",2.36,Gold
1134,Patricia Garcia,M,58.0,29-May-2022,Chicago,Canada,patricia.garcia1134@example.com,"$17,990.90",197.62,bronze
1440,Daniel Gonzalez, Male,65.0,16/07/2022,Dallas,United Kingdom,daniel.gonzalez1440@example.com,"$69,775.21",134.11,bronze
143,Jennifer Gonzalez, Female,22.0,,CHICAGO,United Kingdom,jennifer.gonzalez143@example.com,"$99,309.81",6.81,Bronze
CUST-02834,Joseph Hernandez,f ,54.0,2024-09-15,Chicago,Canada,joseph.hernandez2834@example.com,"$97,867.92",84.86,GOLD
CUST-02070,Betty Jones,male,18.0,07/08/2021,chicago,United Kingdom,betty.jones2070@example.com,"$56,414.97",126.11,
 CUST-02966 ,Patricia Garcia,MALE,38.0,27-Nov-2024,PHOENIX,United Kingdom,patricia.garcia2966@example.com,"$50,229.33",254.92,Bronze
CUST-01599,Matthew Smith,female,62.0,03-Nov-2024,philadelphia,Canada,matthew.smith1599@example.com,"$61,719.53",174.84,BRONZE
CUST-00186,Richard Brown,f ,33.0,20/11/2021,Chicago,United Kingdom,richard.brown186@example.com,"$56,933.69",147.97,gold
CUST-01183,Betty Johnson,m ,55.0,13-Oct-2024,Houston,Australia,betty.johnson1183@example.com,"$31,570.70",139.66,Silver
CUST-00789,Patricia Gonzalez, Male,39.0,28-Apr-2021,  San Antonio  ,United Kingdom,patricia.gonzalez789@example.com,,256.92,Bronze
1734,James Jackson,Male,58.0,2024-08-07,Phoenix,USA,james.jackson1734@example.com,"$72,935.60",154.64,silver
CUST-01338,Joseph Williams,,40.0,15/02/2024,LOS ANGELES,USA,joseph.williams1338@example.com,"$70,998.08",94.78,silver
CUST-02921,John Miller,Male,64.0,15-Dec-2022,NEW YORK,USA,john.miller2921@example.com,"$72,783.32",133.9,Bronze
 CUST-01738 ,Karen Brown,MALE,50.0,"February 20, 2022",Philadelphia,Australia,karen.brown1738@example.com,"$90,776.39",141.12,Bronze
1778,Mary Anderson, Female,56.0,08/02/2021,  New York  ,USA,mary.anderson1778@example.com,"$24,666.57",131.42,gold
CUST-00892,Thomas Moore,f ,44.0,02/05/2023,SAN DIEGO,United Kingdom,thomas.moore892@example.com,"$61,836.29",130.18,silver
CUST-01918,Jessica Martin,female,53.0,09/29/2022,Austin,Canada,jessica.martin1918@example.com,"$83,628.29",330.41,Bronze
CUST-01907,Lisa Johnson,Male,39.0,08-Mar-2024,Austin,Australia,lisa.johnson1907@example.com,"$45,685.70",151.71,gold
 CUST-01133 ,Linda Johnson,Other,56.0,2024-10-07,  Los Angeles  ,Canada,linda.johnson1133@example.com,"$51,921.01",246.27,Bronze
CUST-00864,Betty Jackson,FEMALE,33.0,"July 02, 2024",San Diego,USA,betty.jackson864@example.com,"$16,729.06",118.32,
CUST-02492,Susan Smith,Female,39.0,02-Oct-2022,New York,Canada,susan.smith2492@example.com,"$57,224.83",335.25,Gold
CUST-02001,Lisa Gonzalez,FEMALE,,29-Feb-2024,new york,United Kingdom,,"$78,360.96",117.5,Gold
CUST-02429,Linda Johnson,O,31.0,"September 26, 2024",Dallas,USA,linda.johnson2429@example.com,"$63,849.44",66.98,
CUST-00193,David Martinez,f ,29.0,2023-03-24,Houston,USA,,"$37,072.34",105.72,bronze
CUST-01691,Richard Jones,M,50.0,12/27/2024,san diego,Australia,richard.jones1691@example.com,"$27,326.45",111.08,GOLD
 CUST-00205 ,David Rodriguez,FEMALE,36.0,08/15/2023,philadelphia,Australia,david.rodriguez205@example.com,"$89,844.98",58.78,silver
CUST-02136,Matthew Johnson, Male,62.0,,Chicago,Canada,matthew.johnson2136@example.com,"$34,610.38",233.59,SILVER
CUST-00869,Robert Hernandez,Other,49.0,07/05/2024,Los Angeles,United Kingdom,robert.hernandez869@example.com,"$80,738.73",192.21,bronze
CUST-02025,Karen Thomas,Female,53.0,03/22/2023,DALLAS,USA,karen.thomas2025@example.com,,250.68,
CUST-00587,Michael Smith,Male,57.0,10/28/2024,San Diego,Canada,michael.smith587@example.com,"$91,302.20",149.25,Gold
CUST-02121,David Davis,female,18.0,07-Nov-2024,Chicago,Australia,david.davis2121@example.com,,197.51,BRONZE
CUST-01001,Elizabeth Johnson,M,49.0,28/08/2022,austin,Australia,elizabeth.johnson1001@example.com,"$53,839.71",5.48,Silver
CUST-00850,Thomas Martin, Male,28.0,30/05/2024,Los Angeles,USA,thomas.martin850@example.com,"$72,514.35",72.23,SILVER
 CUST-01463 ,William Miller,male,200.0,05/06/2022,PHOENIX,Canada,,"$31,914.39",155.44,gold
 CUST-02166 ,Richard Davis,Non-binary,58.0,08/12/2021,San Antonio,Australia,richard.davis2166@example.com,"$23,696.82",233.53,silver
CUST-01958,Richard Williams,FEMALE,38.0,26-Feb-2024,Chicago,Australia,richard.williams1958@example.com,"$39,395.83",87.56,Bronze
CUST-02047,Karen Wilson,male,16.0,"December 08, 2022",SAN ANTONIO,Australia,karen.wilson2047@example.com,"$41,781.78",147.51,GOLD
2416,Mary Taylor, Female,53.0,2022-07-20,Phoenix,Canada,mary.taylor2416@example.com,"$79,774.05",214.87,BRONZE
CUST-00977,James Williams,male,16.0,"November 25, 2024",Los Angeles,Canada,james.williams977@example.com,"$94,014.90",288.4,GOLD
CUST-01839,Sarah Davis,Female,34.0,01/22/2021,San Antonio,USA,sarah.davis1839@example.com,"$55,038.84",211.3,bronze
1184,Michael Smith,male,62.0,2023-09-07,PHILADELPHIA,United Kingdom,michael.smith1184@example.com,"$106,218.40",298.48,bronze
CUST-02450,Joseph Wilson,Female,57.0,02-Jan-2024,Houston,Canada,joseph.wilson2450@example.com,"$72,398.48",33.6,BRONZE
 CUST-02564 ,Susan Taylor,Male,35.0,2023-04-26,Dallas,USA,susan.taylor2564@example.com,"$59,647.29",92.61,
CUST-02615,William Martin, Male,36.0,2023-01-13,San Diego,United Kingdom,,"$42,560.19",24.8,Gold
1988,Charles Jones,Male,16.0,,HOUSTON,USA,charles.jones1988@example.com,"$98,079.08",75.31,Silver
CUST-00682,Susan Johnson,f ,28.0,26/04/2021,Philadelphia,United Kingdom,susan.johnson682@example.com,"$68,230.03",75.31,Gold
393,Sarah Hernandez,FEMALE,48.0,03/23/2024,SAN DIEGO,United Kingdom,sarah.hernandez393@example.com,"$54,468.64",366.2,silver
CUST-01726,David Davis,female,49.0,28-Jun-2022,PHILADELPHIA,Canada,david.davis1726@example.com,"$24,643.74",223.24,GOLD
 CUST-02656 ,Sarah Brown,female,40.0,2024-12-19,Austin,USA,,"$110,052.42",69.5,Gold
688,Susan Martinez, Female,25.0,"January 31, 2024",CHICAGO,United Kingdom,susan.martinez688@example.com,"$59,645.07",,gold
 CUST-02012 ,Nancy Brown,MALE,31.0,2024-05-07,new york,Canada,nancy.brown2012@example.com,"$60,133.48",67.65,Silver
CUST-02052,William Martin,Other,,2024-01-08,San Diego,Canada,william.martin2052@example.com,"$68,591.67",131.3,silver
CUST-01427,William Garcia,FEMALE,70.0,"September 20, 2021",Chicago,USA,william.garcia1427@example.com,"$46,893.22",136.37,BRONZE
CUST-00118,Nancy Johnson,Male,20.0,02/06/2021,DALLAS,United Kingdom,nancy.johnson118@example.com,"$64,111.33",208.6,Silver
CUST-01767,Linda Gonzalez, Female,36.0,07/22/2023,Philadelphia,Canada,linda.gonzalez1767@example.com,"$43,030.38",125.74,GOLD
CUST-00491,Matthew Gonzalez,Male,24.0,18/09/2023,PHILADELPHIA,Australia,matthew.gonzalez491@example.com,"$81,615.74",103.92,silver
CUST-02611,Elizabeth Martin, Female,27.0,04/22/2024,Philadelphia,Canada,,"$73,190.44",236.5,bronze
1734,James Jackson,Male,58.0,2024-08-07,Phoenix,USA,james.jackson1734@example.com,"$72,935.60",154.64,silver
 CUST-01763 ,Elizabeth Taylor,male,25.0,"April 13, 2024",Phoenix,United Kingdom,,"$52,220.85",185.24,SILVER
CUST-00580,Sarah Martin,,41.0,12/03/2022,Dallas,United Kingdom,sarah.martin580@example.com,"$57,020.99",116.77,Bronze
 CUST-00103 ,Sarah Wilson,F,64.0,"January 22, 2023",San Antonio,United Kingdom,sarah.wilson103@example.com,"$90,901.36",215.64,GOLD
CUST-00640,Lisa Hernandez,male,40.0,,Los Angeles,Australia,lisa.hernandez640@example.com,"$49,565.26",270.36,SILVER
 CUST-01125 ,Richard Williams,Female,16.0,23/12/2022,PHOENIX,United Kingdom,richard.williams1125@example.com,"$36,177.37",87.5,BRONZE
 CUST-00487 ,Nancy Williams,MALE,41.0,09/11/2021,Dallas,Australia,nancy.williams487@example.com,"$29,461.30",164.83,BRONZE
CUST-00069,Robert Garcia,Male,60.0,"April 12, 2023",San Diego,Australia,robert.garcia69@example.com,"$61,851.15",58.51,GOLD
CUST-00063,Thomas Taylor, Female,31.0,27/08/2022,San Diego,USA,,"$82,863.46",146.96,Gold
 CUST-00419 ,Michael Rodriguez,MALE,68.0,10/03/2021,HOUSTON,United Kingdom,michael.rodriguez419@example.com,"$999,999,999.00",0.15,Bronze
CUST-02901,Richard Smith, Male,74.0,"January 06, 2022",SAN DIEGO,Canada,richard.smith2901@example.com,"$104,207.96",102.96,
2558,David Hernandez,Male,64.0,"March 14, 2021",dallas,USA,david.hernandez2558@example.com,"$76,158.29",201.94,Silver
CUST-02691,Mary Hernandez,F,32.0,31-May-2021,chicago,Canada,mary.hernandez2691@example.com,"$57,031.00",96.23,Gold
 CUST-01588 ,Daniel Jackson,Male,59.0,2022-08-13,San Antonio,Canada,daniel.jackson1588@example.com,"$50,376.15",201.43,bronze
CUST-00289,Michael Lopez,m ,37.0,21-Dec-2024,Dallas,USA,,"$62,100.78",301.99,Silver
369,Susan Martin, Female,30.0,02-Mar-2023,  Phoenix  ,Canada,susan.martin369@example.com,"$90,594.28",117.47,SILVER
CUST-00295,Karen Brown, Female,41.0,2023-11-27,PHOENIX,United Kingdom,karen.brown295@example.com,"$82,092.91",27.58,Silver
CUST-00585,John Anderson,female,16.0,"October 04, 2021",San Antonio,USA,john.anderson585@example.com,"$52,919.50",262.51,SILVER
 CUST-01672 ,Nancy Moore,Male,42.0,16/04/2021,Philadelphia,Australia,nancy.moore1672@example.com,"$51,734.38",279.69,Gold
254,Jennifer Lopez, Male,22.0,09/19/2022,Dallas,USA,jennifer.lopez254@example.com,,88.01,BRONZE
CUST-02677,Elizabeth Rodriguez,MALE,49.0,01/09/2021,  San Antonio  ,United Kingdom,elizabeth.rodriguez2677@example.com,"$80,481.51",73.46,BRONZE
CUST-00140,Nancy Johnson,FEMALE,18.0,25-Aug-2024,New York,Australia,nancy.johnson140@example.com,"$54,726.61",130.47,Bronze
CUST-00486,Jessica Hernandez,female,47.0,"December 15, 2022",  New York  ,Australia,jessica.hernandez486@example.com,"$66,102.46",147.33,bronze
CUST-01173,David Anderson, Female,16.0,03/09/2023,Philadelphia,Australia,david.anderson1173@example.com,"$36,813.88",336.86,Bronze
CUST-02567,Elizabeth Davis,F,45.0,20-Sep-2024,Austin,United Kingdom,elizabeth.davis2567@example.com,"$47,834.44",22.09,GOLD
 CUST-02149 ,Lisa Jones, Female,36.0,"March 08, 2022",San Antonio,Australia,lisa.jones2149@example.com,"$97,569.50",211.09,silver
CUST-00380,Patricia Gonzalez,F,52.0,"February 17, 2024",Los Angeles,Canada,patricia.gonzalez@@example..com,"$44,403.16",34.34,Gold
 CUST-01693 ,Thomas Taylor,male,45.0,"July 20, 2023",New York,Australia,thomas.taylor1693@example.com,"$120,276.99",1.43,Silver
CUST-00731,Robert Wilson,Female,46.0,03/06/2021,Los Angeles,USA,robert.wilson731@example.com,"$28,718.21",112.1,BRONZE
576,Robert Martin, Female,59.0,03-Sep-2021,  Los Angeles  ,United Kingdom,robert.martin576@example.com,"$65,358.92",53.91,SILVER
CUST-00508,Thomas Lopez,female,29.0,"August 28, 2021",houston,United Kingdom,thomas.lopez508@example.com,"$38,171.30",,Bronze
CUST-02379,Michael Brown, Male,48.0,2021-03-26,dallas,USA,michael.brown2379@example.com,"$68,320.89",85.78,
CUST-02931,Jessica Martin, Female,27.0,"August 31, 2023",houston,Australia,jessica.martin2931@example.com,"$59,890.18",162.25,bronze
CUST-00939,Betty Anderson,male,,02-Sep-2022,Los Angeles,United Kingdom,betty.anderson939@example.com,"$57,391.42",171.03,
339,Jessica Lopez,female,25.0,"August 01, 2022",Phoenix,Australia,jessica.lopez339@example.com,"$54,673.95",165.21,
CUST-00956,David Wilson,FEMALE,39.0,03-Aug-2024,dallas,USA,david.wilson956@example.com,,270.35,silver
 CUST-01029 ,Karen Taylor, Female,49.0,12-Dec-2023,san antonio,USA,karen.taylor1029@example.com,"$67,306.32",167.03,
 CUST-00822 ,Elizabeth Gonzalez,M,21.0,10/12/2022,  Houston  ,United Kingdom,elizabeth.gonzalez822@example.com,"$54,492.78",181.27,GOLD
CUST-00377,Sarah Wilson,M,57.0,2022-06-16,CHICAGO,USA,sarah.wilson377@example.com,"$35,563.91",109.37,
1304,Karen Hernandez,female,40.0,,Los Angeles,USA,karen.hernandez1304@example.com,"$69,081.43",295.98,gold
CUST-02056,William Williams,m ,46.0,02/13/2021,dallas,USA,william.williams2056@example.com,"$47,587.65",59.44,gold
1402,Patricia Jackson,Female,40.0,03/11/2024,San Diego,Canada,patricia.jackson1402@example.com,"$34,301.83",162.46,Bronze
1472,Susan Rodriguez,F,20.0,2021-09-20,SAN DIEGO,Canada,susan.rodriguez1472@example.com,"$69,168.62",206.43,Bronze
CUST-01443,Matthew Jackson,male,52.0,06-Dec-2024,austin,Canada,matthew.jackson1443@example.com,"$79,725.23",28.31,Bronze
 CUST-01838 ,Patricia Martinez,male,47.0,18/05/2024,Austin,United Kingdom,patricia.martinez1838@example.com,,,
CUST-02568,Susan Rodriguez,MALE,61.0,"March 17, 2023",Austin,USA,susan.rodriguez2568@example.com,"$81,339.90",185.0,GOLD
 CUST-00826 ,Charles Anderson,Female,20.0,2024-03-16,Philadelphia,United Kingdom,charles.anderson826@example.com,"$49,352.16",,silver
CUST-00897,Nancy Miller,male,24.0,,Austin,USA,nancy.miller897@example.com,"$51,645.04",70.29,BRONZE
CUST-01777,Linda Rodriguez,F,62.0,04/29/2022,PHILADELPHIA,Canada,linda.rodriguez1777@example.com,"$77,115.77",209.19,GOLD
CUST-01899,Joseph Davis,M,62.0,01/03/2024,Philadelphia,Canada,joseph.davis1899@example.com,"$44,782.14",10.07,
 CUST-01433 ,Thomas Martinez, Male,30.0,12/04/2024,Houston,USA,thomas.martinez1433@example.com,"$94,604.21",66.7,SILVER
 CUST-02123 ,Robert Garcia, Female,61.0,07-Jan-2024,AUSTIN,Australia,robert.garcia2123@example.com,"$46,453.80",19.8,bronze
CUST-01127,Karen Lopez,female,27.0,24/03/2021,San Diego,United Kingdom,karen.lopez1127@example.com,"$38,226.90",143.25,silver
 CUST-02316 ,Linda Jackson,Female,16.0,2023-03-01,Los Angeles,United Kingdom,linda.jackson2316@example.com,"$55,397.92",246.85,silver
CUST-02383,Charles Moore,M,31.0,"October 20, 2021",Chicago,USA,charles.moore2383@example.com,"$94,012.71",106.0,SILVER
2721,William Gonzalez, Male,55.0,10-Apr-2024,Philadelphia,USA,william.gonzalez2721@example.com,"$57,842.46",,SILVER
CUST-00568,Betty Anderson,FEMALE,62.0,24/10/2022,phoenix,United Kingdom,betty.anderson568@example.com,"$72,030.26",165.72,SILVER
302,David Martin,Male,31.0,,Phoenix,United Kingdom,david.martin302@example.com,"$28,841.39",159.51,Silver
CUST-02995,Susan Miller,female,16.0,19-Apr-2024,Chicago,United Kingdom,susan.miller2995@example.com,"$44,353.04",228.2,bronze
1313,Betty Williams,MALE,22.0,02/15/2021,Los Angeles,USA,betty.williams1313@example.com,"$72,122.47",138.54,silver
 CUST-00710 ,Jennifer Martinez, Female,23.0,2023-01-27,New York,United Kingdom,jennifer.martinez710@example.com,"$59,861.42",247.45,Bronze
2312,Jessica Smith,male,54.0,2022-02-04,CHICAGO,Australia,jessica.smith2312@example.com,"$60,405.51",179.54,BRONZE
CUST-00599,Susan Williams,male,53.0,04/03/2023,Austin,Canada,susan.williams599@example.com,"$5,000,000.00",95.38,Gold
CUST-00808,Jessica Davis,f ,31.0,,Dallas,Australia,jessica.davis808@example.com,"$58,231.59",209.45,silver
CUST-01996,David Taylor,male,55.0,"December 08, 2023",PHOENIX,Australia,david.taylor1996@example.com,"$37,568.14",234.68,GOLD
CUST-02495,Mary Martinez, Female,35.0,13-Apr-2021,dallas,Australia,mary.martinez2495@example.com,"$70,004.23",177.1,silver
 CUST-02249 ,Elizabeth Lopez, Male,69.0,"June 02, 2024",  Los Angeles  ,United Kingdom,elizabeth.lopez2249@example.com,"$999,999,999.00",139.77,silver
CUST-00165,Betty Martinez,O,51.0,28/02/2024,Dallas,USA,betty.martinez165@example.com,"$50,601.23",186.75,silver
CUST-00812,Linda Thomas,M,,17-May-2021,chicago,Australia,linda.thomas812@example.com,"$59,172.17",82.8,GOLD
408,Matthew Brown,MALE,55.0,11/02/2021,SAN DIEGO,Canada,matthew.brown408@example.com,"$40,969.80",269.9,Gold
CUST-00346,Joseph Gonzalez, Female,44.0,08/09/2022,Dallas,Canada,joseph.gonzalez346@example.com,"$98,530.46",17.7,silver
 CUST-01464 ,Linda Martinez,M,55.0,15/05/2021,phoenix,United Kingdom,linda.martinez1464@example.com,"$64,390.66",210.67,Gold
 CUST-02578 ,Michael Anderson,FEMALE,47.0,2021-06-01,Philadelphia,Canada,michael.anderson2578@example.com,"$72,263.58",175.15,BRONZE
CUST-01652,Elizabeth Jones,M,52.0,01/22/2023,Dallas,United Kingdom,elizabeth.jones1652@example.com,"$58,973.92",212.8,bronze
1508,Jennifer Davis,Other,49.0,"December 25, 2024",LOS ANGELES,USA,jennifer.davis1508@example.com,"$112,681.05",109.15,GOLD
CUST-02339,Matthew Thomas,,29.0,05/02/2021,New York,Canada,matthew.thomas2339@example.com,"$88,462.97",235.7,Bronze
CUST-00555,Sarah Martinez,Male,33.0,"December 23, 2023",New York,Canada,sarah.martinez555@example.com,"$46,548.31",177.87,bronze
CUST-02781,John Taylor,F,,2023-02-23,phoenix,Australia,john.taylor2781@example.com,"$72,099.16",192.78,BRONZE
CUST-01175,Robert Moore,female,33.0,2022-12-31,Austin,USA,robert.moore1175@example.com,"$56,253.77",50.85,Gold
CUST-01671,Jessica Smith,f ,24.0,10/05/2023,Philadelphia,United Kingdom,jessica.smith1671@example.com,"$48,539.81",274.61,Silver
CUST-00067,Jessica Moore,Other,53.0,"March 16, 2024",new york,Australia,jessica.moore67@example.com,"$80,855.92",206.93,Gold
CUST-02769,Michael Miller, Female,64.0,2022-05-07,Dallas,United Kingdom,michael.miller2769@example.com,"$49,281.90",87.76,
 CUST-01012 ,Charles Thomas,F,41.0,09/04/2023,Phoenix,Canada,charles.thomas1012@example.com,"$79,454.37",130.1,Bronze
CUST-01918,Jessica Martin,female,53.0,09/29/2022,Austin,Canada,jessica.martin1918@example.com,"$83,628.29",330.41,Bronze
CUST-02631,Jennifer Jones,Other,27.0,20-Sep-2022,Chicago,Australia,jennifer.jones2631@example.com,"$76,334.47",205.42,Silver
CUST-00533,Jennifer Moore,m ,61.0,2023-06-08,Chicago,United Kingdom,jennifer.moore533@example.com,"$29,375.79",30.32,Bronze
CUST-00274,Thomas Thomas,Female,34.0,,Chicago,Australia,thomas.thomas274@example.com,"$75,881.56",163.76,bronze
CUST-01465,James Jones,m ,67.0,2022-03-29,Philadelphia,United Kingdom,james.jones1465@example.com,"$89,783.46",107.94,
CUST-00431,Betty Brown,F,32.0,04/29/2021,Los Angeles,Canada,betty.brown431@example.com,"$84,138.04",112.42,SILVER
CUST-01868,Charles Hernandez,male,48.0,28-Apr-2024,Phoenix,Australia,,"$92,067.57",43.77,
CUST-02964,Charles Gonzalez,m ,43.0,2024-07-14,Houston,USA,charles.gonzalez2964@example.com,"$43,639.31",74.24,Gold
CUST-02515,Charles Martinez,Other,49.0,2021-09-30,Austin,United Kingdom,charles.martinez2515@example.com,"$68,279.09",169.13,Gold
